cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd	LibraryID	NumberOrganismIDs	AllOrganisms	componentindex
1776	1	478.424	1	478.424	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1776###	 	G1,	448.239	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1776	1	1	N/A	0	N/A	494
1771	1	478.42	1	478.42	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1771###	 	G1,	777.558	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1771	1	1	N/A	0	N/A	340
5271	1	829.506	1	829.506	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5271###	 	G1,	682.656	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5271	1	0	N/A	0	N/A	-1
1773	1	478.422	1	478.422	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1773###	 	G1,	787.564	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1773	1	1	N/A	0	N/A	340
1772	1	478.421	1	478.421	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1772###	 	G1,	699.912	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1772	1	1	N/A	0	N/A	-1
1779	1	479.241	1	479.241	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1779###	 	G1,	419.037	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1779	1	0	N/A	0	N/A	-1
1778	1	478.425	1	478.425	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1778###	 	G1,	1068.92	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1778	1	1	N/A	0	N/A	-1
1551	1	469.329	1	469.329	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1551###	 	G1,	487.614	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1551	1	0	N/A	0	N/A	-1
1550	1	469.329	1	469.329	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1550###	 	G1,	715.073	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1550	1	0	N/A	0	N/A	-1
1553	1	469.363	1	469.363	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1553###	 	G1,	619.83	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1553	1	0	N/A	0	N/A	-1
1552	1	469.33	1	469.33	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1552###	 	G1,	887.568	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1552	1	0	N/A	0	N/A	607
1555	1	469.364	1	469.364	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1555###	 	G1,	901.877	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1555	1	0	N/A	0	N/A	-1
3039	1	566.462	1	566.462	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3039###	 	G1,	1092.1	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3039	1	1	N/A	0	N/A	144
1557	1	469.365	1	469.365	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1557###	 	G1,	847.77	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1557	1	0	N/A	0	N/A	-1
1556	1	469.364	1	469.364	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1556###	 	G1,	991.401	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1556	1	0	N/A	0	N/A	-1
1559	1	469.366	1	469.366	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1559###	 	G1,	832.818	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1559	1	0	N/A	0	N/A	-1
1558	1	469.365	1	469.365	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1558###	 	G1,	921.093	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1558	1	0	N/A	0	N/A	-1
3036	1	566.404	1	566.404	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3036###	 	G1,	699.384	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3036	1	1	N/A	0	N/A	612
3037	1	566.439	1	566.439	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3037###	 	G1,	922.134	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3037	1	1	N/A	0	N/A	-1
3030	1	565.459	1	565.459	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3030###	 	G1,	1179.1	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3030	1	0	N/A	0	N/A	-1
3031	1	565.461	1	565.461	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3031###	 	G1,	1162.79	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3031	1	0	N/A	0	N/A	746
3032	1	565.461	1	565.461	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3032###	 	G1,	1085.73	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3032	1	0	N/A	0	N/A	81
3033	1	565.471	1	565.471	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3033###	 	G1,	1004.01	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3033	1	0	N/A	0	N/A	319
5605	1	980.773	1	980.773	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5605###	 	G1,	1019.95	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5605	1	1	N/A	0	N/A	376
5604	1	980.77	1	980.77	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5604###	 	G1,	1139.17	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5604	1	1	N/A	0	N/A	-1
5607	1	982.642	1	982.642	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5607###	 	G1,	903.498	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5607	1	1	N/A	0	N/A	49
5606	1	982.622	1	982.622	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5606###	 	G1,	832.44	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5606	1	1	N/A	0	N/A	-1
5601	1	980.754	1	980.754	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5601###	 	G1,	555.325	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5601	1	1	N/A	0	N/A	-1
5600	1	980.753	1	980.753	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5600###	 	G1,	534.557	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5600	1	1	N/A	0	N/A	683
5603	1	980.767	1	980.767	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5603###	 	G1,	1087.36	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5603	1	1	N/A	0	N/A	376
5602	1	980.755	1	980.755	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5602###	 	G1,	497.727	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5602	1	1	N/A	0	N/A	-1
5609	1	982.786	1	982.786	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5609###	 	G1,	984.57	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5609	1	1	N/A	0	N/A	-1
5608	1	982.747	1	982.747	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5608###	 	G1,	1161.89	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5608	1	1	N/A	0	N/A	376
229	1	348.216	1	348.216	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:229###	 	G1,	363.285	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=229	1	1	N/A	0	N/A	-1
228	1	348.216	1	348.216	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:228###	 	G1,	291.99	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=228	1	1	N/A	0	N/A	90
227	1	348.216	1	348.216	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:227###	 	G1,	324.169	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=227	1	1	N/A	0	N/A	-1
226	1	347.22	1	347.22	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:226###	 	G1,	397.068	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=226	1	0	N/A	0	N/A	-1
225	1	347.185	1	347.185	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:225###	 	G1,	185.901	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=225	1	0	N/A	0	N/A	-1
224	1	347.185	1	347.185	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:224###	 	G1,	225.256	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=224	1	0	N/A	0	N/A	-1
223	1	347.183	1	347.183	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:223###	 	G1,	288.261	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=223	1	0	N/A	0	N/A	-1
222	1	346.294	1	346.294	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:222###	 	G1,	606.018	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=222	1	1	NCGC00385642-01!1,4-dihydroxyheptadec-16-en-2-yl acetate	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	505
221	1	346.274	1	346.274	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:221###	 	G1,	380.173	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=221	1	1	N/A	0	N/A	-1
220	1	346.03	1	346.03	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:220###	 	G1,	172.916	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=220	1	0	N/A	0	N/A	675
2509	1	527.501	1	527.501	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2509###	 	G1,	887.988	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2509	1	0	N/A	0	N/A	-1
2508	1	527.42	1	527.42	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2508###	 	G1,	796.656	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2508	1	0	N/A	0	N/A	-1
2507	1	527.336	1	527.336	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2507###	 	G1,	635.13	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2507	1	0	N/A	0	N/A	267
2506	1	527.333	1	527.333	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2506###	 	G1,	351.65	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2506	1	0	N/A	0	N/A	-1
2505	1	527.228	1	527.228	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2505###	 	G1,	158.079	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2505	1	1	N/A	0	N/A	-1
2504	1	526.493	1	526.493	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2504###	 	G1,	545.296	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2504	1	1	N/A	0	N/A	-1
2503	1	526.492	1	526.492	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2503###	 	G1,	508.528	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2503	1	1	N/A	0	N/A	-1
2502	1	526.424	1	526.424	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2502###	 	G1,	985.764	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2502	1	1	N/A	0	N/A	-1
2501	1	526.418	1	526.418	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2501###	 	G1,	823.374	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2501	1	1	N/A	0	N/A	-1
2500	1	526.408	1	526.408	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2500###	 	G1,	777.336	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2500	1	1	N/A	0	N/A	49
5049	1	774.593	1	774.593	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5049###	 	G1,	1048.48	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5049	1	1	N/A	0	N/A	155
5048	1	774.562	1	774.562	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5048###	 	G1,	860.01	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5048	1	1	N/A	0	N/A	-1
5047	1	774.526	1	774.526	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5047###	 	G1,	781.764	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5047	1	1	N/A	0	N/A	392
5046	1	774.369	1	774.369	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5046###	 	G1,	433.467	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5046	1	0	N/A	0	N/A	46
5045	1	774.333	1	774.333	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5045###	 	G1,	454.79	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5045	1	0	N/A	0	N/A	46
5044	1	774.332	1	774.332	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5044###	 	G1,	469.827	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5044	1	0	N/A	0	N/A	46
5043	1	774.295	1	774.295	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5043###	 	G1,	250.205	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5043	1	0	N/A	0	N/A	710
5042	1	773.518	1	773.518	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5042###	 	G1,	745.17	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5042	1	0	N/A	0	N/A	49
5041	1	773.35	1	773.35	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5041###	 	G1,	312.397	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5041	1	1	N/A	0	N/A	-1
5040	1	772.632	1	772.632	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5040###	 	G1,	1148.81	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5040	1	1	N/A	0	N/A	-1
2160	1	502.423	1	502.423	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2160###	 	G1,	997.872	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2160	1	1	N/A	0	N/A	313
1256	1	450.393	1	450.393	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1256###	 	G1,	1004.57	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1256	1	1	N/A	0	N/A	-1
1257	1	450.394	1	450.394	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1257###	 	G1,	679.686	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1257	1	1	N/A	0	N/A	-1
1254	1	450.392	1	450.392	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1254###	 	G1,	818.556	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1254	1	1	N/A	0	N/A	-1
1255	1	450.392	1	450.392	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1255###	 	G1,	588.151	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1255	1	1	N/A	0	N/A	1896
1520	1	465.371	1	465.371	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1520###	 	G1,	938.645	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1520	1	0	N/A	0	N/A	-1
1253	1	450.391	1	450.391	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1253###	 	G1,	937.933	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1253	1	1	N/A	0	N/A	-1
3207	1	581.272	1	581.272	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3207###	 	G1,	467.458	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3207	1	1	N/A	0	N/A	-1
1250	1	450.248	1	450.248	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1250###	 	G1,	179.29	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1250	1	1	N/A	0	N/A	61
3206	1	580.539	1	580.539	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3206###	 	G1,	833.76	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3206	1	1	N/A	0	N/A	-1
1251	1	450.356	1	450.356	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1251###	 	G1,	405.294	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1251	1	1	N/A	0	N/A	-1
3205	1	580.526	1	580.526	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3205###	 	G1,	1073.44	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3205	1	1	N/A	0	N/A	135
3204	1	580.491	1	580.491	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3204###	 	G1,	1079.14	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3204	1	1	N/A	0	N/A	49
3203	1	580.475	1	580.475	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3203###	 	G1,	1142.35	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3203	1	1	N/A	0	N/A	137
3202	1	580.471	1	580.471	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3202###	 	G1,	1142.35	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3202	1	1	N/A	0	N/A	137
3201	1	580.471	1	580.471	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3201###	 	G1,	1168.71	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3201	1	1	N/A	0	N/A	56
1996	1	491.227	1	491.227	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1996###	 	G1,	304.938	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1996	1	1	N/A	0	N/A	-1
5188	1	806.538	1	806.538	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5188###	 	G1,	768.39	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5188	1	1	N/A	0	N/A	49
1128	1	441.408	1	441.408	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1128###	 	G1,	977.285	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1128	1	0	N/A	0	N/A	23
1129	1	442.351	1	442.351	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1129###	 	G1,	696.048	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1129	1	1	N/A	0	N/A	765
5189	1	806.539	1	806.539	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5189###	 	G1,	867.984	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5189	1	1	N/A	0	N/A	-1
1120	1	441.372	1	441.372	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1120###	 	G1,	850.035	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1120	1	0	Soyaspongenol C	1	GNPS-LIBRARY;	-1
1121	1	441.373	1	441.373	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1121###	 	G1,	1014.28	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1121	1	0	Soyaspongenol C	1	GNPS-LIBRARY;	769
1122	1	441.373	1	441.373	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1122###	 	G1,	1028.73	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1122	1	0	Soyaspongenol C	1	GNPS-LIBRARY;	769
1123	1	441.374	1	441.374	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1123###	 	G1,	999.813	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1123	1	0	Soyaspongenol C	1	GNPS-LIBRARY;	-1
1124	1	441.375	1	441.375	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1124###	 	G1,	1102.99	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1124	1	0	Soyaspongenol C	1	GNPS-LIBRARY;	769
1125	1	441.406	1	441.406	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1125###	 	G1,	816.548	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1125	1	0	N/A	0	N/A	23
1126	1	441.407	1	441.407	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1126###	 	G1,	854.196	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1126	1	0	N/A	0	N/A	-1
1127	1	441.407	1	441.407	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1127###	 	G1,	1105.67	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1127	1	0	N/A	0	N/A	23
